page_id,slug,corpus_role,tier_before,platform,tenant_host,source_url,jurisdiction,gov_id_before,tier_after_no_signals,fetched,gov_id_after,tier_after,changed,signals_used,country_after,state_after,ca_province_after
2710,incline-village-nv-2025-07-30-meeting-of-the-board-of-trustees,target,unverified,civicclerk,ivgid.portal.civicclerk.com,https://ivgid.portal.civicclerk.com/event/581/media,"Incline Village, NV",rtr:us:nv:incline-village,unverified,True,rtr:us:nv:incline-village,unverified,False,,us,NV,
2730,katy-isd-tx-2025-09-15-sep-15-2025-board-work-study-meeting,target,unverified,swagit,katyisdtx.new.swagit.com,https://katyisdtx.new.swagit.com/videos/355452,"Katy ISD, TX",rtr:us:tx:katy-isd,unverified,True,rtr:us:tx:katy-isd,unverified,False,,us,TX,
2749,cherry-township-pa-2026-07-14-board-of-supervisors-regular-meeting-july-14-2026,target,unverified,unknown,cherrytownship.com,https://cherrytownship.com/meetings/board-of-supervisors-regular-meeting-july-14-2026,"Cherry Township, PA",rtr:us:pa:cherry-township,unverified,True,rtr:us:pa:cherry-township,unverified,False,,us,PA,
2750,franklin-township-nj-2026-08-13-town-committee-board-of-health-regular-meeting-a,target,unverified,unknown,franklin-twp.org,https://franklin-twp.org/meetings/town-committee-board-of-health-regular-meeting-august-13-2026,"Franklin Township, NJ",rtr:us:nj:franklin-township,unverified,True,rtr:us:nj:franklin-township,unverified,False,,us,NJ,
2798,lake-travis-isd-tx-2026-03-25-mar-25-2026-board-meeting,target,unverified,swagit,laketravisisdtx.new.swagit.com,https://laketravisisdtx.new.swagit.com/videos/379319,"Lake Travis ISD, TX",rtr:us:tx:lake-travis-isd,unverified,True,rtr:us:tx:lake-travis-isd,unverified,False,,us,TX,
3127,coppell-isd-tx-oct-09-2024-board-workshop-coppell-independent-school-district,target,unverified,swagit,coppellisd.new.swagit.com,https://coppellisd.new.swagit.com/videos/317253,"Coppell ISD, TX",rtr:us:tx:coppell-isd,unverified,True,rtr:us:tx:coppell-isd,unverified,False,,us,TX,
3129,juneau-ak-2025-11-05-assembly-finance-committee,target,unverified,civicclerk,juneauak.portal.civicclerk.com,https://juneauak.portal.civicclerk.com/event/4667/media,"Juneau, AK",rtr:us:ak:juneau,unverified,True,us:place:5538675,registry,True,org_names,us,WI,
3173,pueblo-west-co-2026-06-22-june-22-2026-bod-meeting,target,unverified,civicclerk,pueblowestmetroco.portal.civicclerk.com,https://pueblowestmetroco.portal.civicclerk.com/event/859/media,"Pueblo West, CO",rtr:us:co:pueblo-west,unverified,True,rtr:us:co:pueblo-west,unverified,False,,us,CO,
3458,middletown-township-pa-2025-04-07-apr-07-2025-board-of-supervisors,target,unverified,swagit,middletowntwppa.new.swagit.com,https://middletowntwppa.new.swagit.com/videos/339433,"Middletown Township, PA",rtr:us:pa:middletown-township,unverified,True,rtr:us:pa:middletown-township,unverified,False,,us,PA,
3460,midlothian-isd-tx-2025-06-16-jun-16-2025-board-of-trustees-regular-meeting,target,unverified,swagit,midlothianisdtx.new.swagit.com,https://midlothianisdtx.new.swagit.com/videos/345820,"Midlothian ISD, TX",rtr:us:tx:midlothian-isd,unverified,True,rtr:us:tx:midlothian-isd,unverified,False,,us,TX,
3498,pflugerville-isd-tx-2026-03-05-mar-05-2026-workshop,target,unverified,swagit,pfisd.new.swagit.com,https://pfisd.new.swagit.com/videos/377298,"Pflugerville ISD, TX",rtr:us:tx:pflugerville-isd,unverified,True,rtr:us:tx:pflugerville-isd,unverified,False,,us,TX,
3550,pueblo-west-co-2023-11-13-board-of-directors,target,unverified,civicclerk,pueblowestmetroco.portal.civicclerk.com,https://pueblowestmetroco.portal.civicclerk.com/event/434/media,"Pueblo West, CO",rtr:us:co:pueblo-west,unverified,True,rtr:us:co:pueblo-west,unverified,False,,us,CO,
3553,san-jacinto-river-authority-tx-2024-05-23-may-23-2024-board-of-directors,target,unverified,swagit,sjra.new.swagit.com,https://sjra.new.swagit.com/videos/306189,"San Jacinto River Authority, TX",rtr:us:tx:san-jacinto-river-authority,unverified,True,rtr:us:tx:san-jacinto-river-authority,unverified,False,,us,TX,
3568,round-rock-isd-tx-2025-05-23-may-23-2025-early-college-high-school-graduation,target,unverified,swagit,roundrockisdtx.new.swagit.com,https://roundrockisdtx.new.swagit.com/videos/343822,"Round Rock ISD, TX",rtr:us:tx:round-rock-isd,unverified,True,rtr:us:tx:round-rock-isd,unverified,False,,us,TX,
3569,spring-branch-isd-tx-2026-04-13-apr-13-2026-workshop,target,unverified,swagit,springbranchisdtx.new.swagit.com,https://springbranchisdtx.new.swagit.com/videos/382018,"Spring Branch ISD, TX",rtr:us:tx:spring-branch-isd,unverified,True,rtr:us:tx:spring-branch-isd,unverified,False,,us,TX,
3760,turlock-irrigation-district-ca-2024-03-05-mar-05-2024-board-meeting-03-05-24,target,unverified,swagit,tid.new.swagit.com,https://tid.new.swagit.com/videos/299009,"Turlock Irrigation District, CA",rtr:us:ca:turlock-irrigation-district,unverified,True,rtr:us:ca:turlock-irrigation-district,unverified,False,,us,CA,
4136,paso-robles-ca-2026-08-25-planning-commission,target,unverified,escribe,pub-pasorobles.escribemeetings.com,https://pub-pasorobles.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=a482e4a1-7b96-49e7-a1c7-b0a8d5bb6d7e&lang=English,"Paso Robles, CA",rtr:us:ca:paso-robles,unverified,True,rtr:us:ca:paso-robles,unverified,False,,us,CA,
4294,victoria-isd-tx-2022-05-19-may-19-2022-school-board-meetings,target,unverified,swagit,victoriaisdtx.new.swagit.com,https://victoriaisdtx.new.swagit.com/videos/174168?ts=2434,"Victoria ISD, TX",rtr:us:tx:victoria-isd,unverified,True,rtr:us:tx:victoria-isd,unverified,False,,us,TX,
4308,wichita-falls-isd-tx-2026-03-05-mar-05-2026-special-session,target,unverified,swagit,wichitafallsisdtx.new.swagit.com,https://wichitafallsisdtx.new.swagit.com/videos/377231,"Wichita Falls ISD, TX",rtr:us:tx:wichita-falls-isd,unverified,True,rtr:us:tx:wichita-falls-isd,unverified,False,,us,TX,
4910,juneau-ak-2025-06-03-june-2-2025-assembly-committee-of-the-whole-worksession,target,unverified,youtube,www.youtube.com,https://www.youtube.com/embed/ysw1R8IvFcE?rel=0,"Juneau, AK",rtr:us:ak:juneau,unverified,True,rtr:us:ak:juneau,unverified,False,,us,AK,
4940,casco-me-2026-08-17-selectboard-meeting-august-4-2026,control,registry,youtube,www.youtube.com,https://www.youtube.com/embed/EJI7rX00NXc?rel=0,"Casco Town, ME",us:cousub:2300511125,registry,True,us:cousub:2300511125,registry,False,,us,ME,
3160,wakefield-ma-2026-07-24-wakefield-advisory-board-of-public-works-meeting-july-22,control,registry,youtube,www.wakefieldma.gov,https://www.wakefieldma.gov/AgendaCenter,"Wakefield Town, MA",us:cousub:2501772215,registry,True,us:cousub:2501772215,registry,False,,us,MA,
1871,rockwall-tx-2023-06-05-jun-05-2023-city-council,control,registry,swagit,rockwalltx.new.swagit.com,https://rockwalltx.new.swagit.com/videos/245728,"Rockwall, TX",us:place:4862828,registry,True,us:place:4862828,registry,False,,us,TX,
3110,yuba-city-ca-2026-08-20-city-council-special-meeting-2026-election,control,registry,civicclerk,yubacityca.portal.civicclerk.com,https://yubacityca.portal.civicclerk.com/event/317/media,"Yuba City, CA",us:place:0686972,registry,True,us:place:0686972,registry,False,,us,CA,
4227,st-pete-beach-fl-2026-08-25-city-commission-meeting,control,registry,civicclerk,stpetebeachfl.portal.civicclerk.com,https://stpetebeachfl.portal.civicclerk.com/event/3231/media,"St. Pete Beach, FL",us:place:1262885,registry,True,us:place:1262885,registry,False,,us,FL,
543,harford-county-public-schools-md-2025-12-01-dec-01-2025-board-meeting,control,registry,swagit,harfordcountypublicschoolsmd.new.swagit.com,https://harfordcountypublicschoolsmd.new.swagit.com/videos/362176,"Harford County Public Schools, MD",us:sd:2400390,registry,True,us:sd:2400390,registry,False,,us,MD,
11,yountville-ca-2026-04-21-apr-21-2026-town-council-budget-workshop,control,registry,swagit,yountvilleca.new.swagit.com,https://yountvilleca.new.swagit.com/videos/382889,"Yountville, CA",us:place:0686930,registry,True,us:place:0686930,registry,False,,us,CA,
1610,2026-08-18-city-council-study-session-august-18-2026,control,registry,cablecast,broomfieldco.cablecast.tv,https://broomfieldco.cablecast.tv/show/1674?site=1,"Broomfield, CO",us:place:0809280,registry,False,us:place:0809280,registry,False,,,,
2845,swissvale-pa-2026-03-09-swissvale-braddock-hills-regional-police-department-comm,control,registry,youtube,swissvaleborough.com,https://swissvaleborough.com/AgendaCenter,"Swissvale, PA",us:place:4275816,registry,True,us:place:4275816,registry,False,,us,PA,
4117,town-of-milton-on-2026-07-30-committee-of-adjustment-and-consent,control,registry,escribe,pub-milton.escribemeetings.com,https://pub-milton.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=957bd13f-1e24-4348-8f1d-2bd885725d27&lang=English,"Milton, ON",ca:csd:3524009,registry,True,ca:csd:3524009,registry,False,,ca,ON,ON
3059,city-of-escalon-ca-2026-08-18-city-of-escalon-city-council-meeting-august-17-202,control,registry,youtube,escalon.gov,https://escalon.gov/agendacenter,"Escalon, CA",us:place:0622790,registry,True,us:place:0622790,registry,False,,us,CA,
1799,baytown-tx-2014-07-10-jul-10-2014-baytown-city-council-meeting,control,registry,swagit,baytowntx.new.swagit.com,https://baytowntx.new.swagit.com/videos/07102014-746,"Baytown, TX",us:place:4806128,registry,True,us:place:4806128,registry,False,,us,TX,
1483,village-of-brookfield-2026-06-25-planning-and-zoning-commission-25-jun-2026,control,registry,youtube,brookfieldil.civicweb.net,https://brookfieldil.civicweb.net/Portal/MeetingInformation.aspx?Id=7681,"Brookfield (village), IL",us:place:1708576,registry,True,us:place:1708576,registry,False,,us,IL,
823,collingwood-2025-12-15-p2025-23-development-approvals-process-dap-and-fees-revie,control,registry,escribe,pub-collingwood.escribemeetings.com,https://pub-collingwood.escribemeetings.com/Meeting.aspx?Agenda=Merged&Id=a5465ecf-593b-49ad-9868-51cd75554c82&Item=36&Tab=attachments&lang=English,"Collingwood, ON",ca:csd:3543031,registry,True,ca:csd:3543031,registry,False,,ca,ON,ON
4809,city-of-iola-ks-2026-08-11-city-of-iola-kansas-city-council-meeting-08-10-2026,control,registry,youtube,youtu.be,https://youtu.be/xc2kwJv7H2U,"Iola (city), KS",us:place:2034300,registry,True,us:place:2034300,registry,False,,us,KS,
1868,prince-george-bc-2017-01-09-jan-09-2017-council,control,registry,swagit,princegeorgebc.new.swagit.com,https://princegeorgebc.new.swagit.com/videos/01092017-1507,"Prince George, BC",ca:csd:5953023,registry,True,ca:csd:5953023,registry,False,,ca,BC,BC
834,forterie-2025-08-11-pbbs-58-2025-council-in-committee,control,registry,escribe,pub-forterie.escribemeetings.com,https://pub-forterie.escribemeetings.com/Meeting.aspx?Agenda=Addendum&Id=b625574a-f6b1-408e-89a2-36062826425d&Item=43&Tab=attachments&lang=English,"Fort Erie, ON",ca:csd:3526003,registry,True,ca:csd:3526003,registry,False,,ca,ON,ON
4035,oak-park-il-2026-08-25-president-and-board-of-trustees-on-2026-08-25-7-00-pm,control,registry,granicus,oak-park.granicus.com,https://oak-park.granicus.com/MediaPlayer.php?clip_id=3057&view_id=2,"Oak Park, IL",us:place:1754885,registry,True,us:place:1754885,registry,False,,us,IL,
4992,city-of-anderson-in-2026-06-09-board-of-public-works-06-09-2026,control,registry,youtube,youtube.com,https://youtube.com/live/BO0rwux7xxU?feature=share,"Anderson (city), IN",us:place:1801468,registry,True,us:place:1801468,registry,False,,us,IN,
735,city-of-los-angeles-ca-2026-01-05-la-department-of-public-works-meeting,control,registry,youtube,dpwlacity.primegov.com,https://dpwlacity.primegov.com/Portal/Meeting?meetingTemplateId=12322,"Los Angeles, CA",us:place:0644000,registry,True,us:place:0644000,registry,False,,us,CA,
502,erie-county-ny-2024-03-21-mar-21-2024-legislative-session,control,registry,swagit,eriecountyny.new.swagit.com,https://eriecountyny.new.swagit.com/videos/300474,"Erie County, NY",us:county:36029,registry,True,us:county:36029,registry,False,,us,NY,
3583,baltimore-md-2026-07-13-city-council-meeting-july-13-2026,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=PoLlAl7K-N4,"Baltimore, MD",us:place:2404000,registry,True,us:place:2404000,registry,False,,us,MD,
2121,town-of-bermuda-run-nc-2024-08-05-board-of-commissioners,control,registry,civicclerk,davieconc.portal.civicclerk.com,https://davieconc.portal.civicclerk.com/event/10/media,"Davie County, NC",us:county:37059,registry,True,us:county:37059,registry,False,,us,NC,
1883,st-charles-mo-2021-01-05-jan-05-2021-city-council,control,registry,swagit,stcharlesmo.new.swagit.com,https://stcharlesmo.new.swagit.com/videos/250119,"St. Charles, MO",us:place:2964082,registry,True,us:place:2964082,registry,False,,us,MO,
853,markham-il-2021-06-15-development-services-public-meeting,control,registry,escribe,pub-markham.escribemeetings.com,https://pub-markham.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=586060e1-ae26-4946-a274-68747f08ec72&lang=English,"Markham, IL",us:place:1747007,registry,True,us:place:1747007,registry,False,,us,IL,
4795,baton-rouge-la-2026-08-17-aug-17-2026-planning-commission,control,registry,swagit,batonrougela.new.swagit.com,https://batonrougela.new.swagit.com/videos/396403,"Baton Rouge, LA",us:place:2205000,registry,True,us:place:2205000,registry,False,,us,LA,
2288,peekskill-city-ny-2012-02-27-common-council-regular-meeting,control,registry,iqm2,peekskillcityny.iqm2.com,https://peekskillcityny.iqm2.com/Citizens/SplitView.aspx?MeetingID=1142&Mode=Video,"Peekskill, NY",us:place:3656979,registry,True,us:place:3656979,registry,False,,us,NY,
3303,millbrae-ca-2026-08-07-millbrae-city-council-special-closed-session-august-6-202,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=riw5XfarOFo,"Millbrae, CA",us:place:0647486,registry,True,us:place:0647486,registry,False,,us,CA,
2072,2024-05-21-planning-commission,control,registry,civicclerk,chesterfieldcova.portal.civicclerk.com,https://chesterfieldcova.portal.civicclerk.com/event/1017/media,"Chesterfield County, VA",us:county:51041,registry,True,us:county:51041,registry,False,,us,VA,
4685,city-of-winterset-ia-2026-06-03-winterset-city-council-6-1-26,control,registry,vimeo,vimeo.com,https://vimeo.com/1198074885?fe=ci&fl=sv&share=copy,"Winterset, IA",us:place:1986520,registry,True,us:place:1986520,registry,False,,us,IA,
2460,city-of-los-altos-ca-2021-08-24-city-council-regular-meeting,control,registry,granicus,los-altos.granicus.com,https://los-altos.granicus.com/player/clip/1822?view_id=7,"Los Altos, CA",us:place:0643280,registry,True,us:place:0643280,registry,False,,us,CA,
2684,ravalli-county-mt-2025-01-22-commission-session-01-22-2025,control,registry,granicus,ravalli-mt.granicus.com,https://ravalli-mt.granicus.com/player/clip/2214,"Ravalli County, MT",us:county:30081,registry,True,us:county:30081,registry,False,,us,MT,
4954,borough-of-fair-haven-2026-08-18-borough-of-fair-haven-council-meeting-august-17,control,registry,youtube,youtu.be,https://youtu.be/izFqcJ0Ygkg?si=dHU3voYv7pgw7O26,"Fair Haven, NJ",us:place:3422440,registry,True,us:place:3422440,registry,False,,us,NJ,
4912,city-of-indio-ca-2026-08-26-planning-commission-26-aug-2026,control,registry,youtube,indio.civicweb.net,https://indio.civicweb.net/Portal/MeetingInformation.aspx?Id=3874,"Indio, CA",us:place:0636448,registry,True,us:place:0636448,registry,False,,us,CA,
5183,king-county-wa-2026-08-05-regional-water-quality-committee-8-5-26,control,registry,cablecast,king-county-tv.cablecast.tv,https://king-county-tv.cablecast.tv/show/763,"King County, WA",us:county:53033,registry,False,us:county:53033,registry,False,,,,
3681,city-of-martinez-ca-2026-08-28-zoning-administrator,control,registry,granicus,martinez.granicus.com,https://martinez.granicus.com/MediaPlayer.php?clip_id=2681&view_id=2,"Martinez, CA",us:place:0646114,registry,True,us:place:0646114,registry,False,,us,CA,
1152,chino-hills-ca-2025-01-14-jan-14-2025-city-council-special-meeting,control,registry,swagit,chinohillsca.new.swagit.com,https://chinohillsca.new.swagit.com/videos/325916,"Chino Hills, CA",us:place:0613214,registry,True,us:place:0613214,registry,False,,us,CA,
3826,city-of-gastonia-nc-2026-08-06-planning-commission,control,registry,granicus,cityofgastonia.granicus.com,https://cityofgastonia.granicus.com/MediaPlayer.php?clip_id=1175&view_id=1,"Gastonia, NC",us:place:3725580,registry,True,us:place:3725580,registry,False,,us,NC,
928,district-of-metchosin-2025-03-27-special-finance-committee-budget-meeting-27-mar,control,registry,youtube,metchosin.civicweb.net,https://metchosin.civicweb.net/Portal/MeetingInformation.aspx?Id=484&Org=Cal&utm_campaign=march-27-new-baby-orca-spotted-off-coast&utm_medium=referral&utm_source=www.thewestshore.ca,"Metchosin, BC",ca:csd:5917042,registry,True,ca:csd:5917042,registry,False,,ca,BC,BC
3288,city-of-orlando-fl-2026-08-10-city-council-meeting,control,registry,escribe,pub-orlando.escribemeetings.com,https://pub-orlando.escribemeetings.com/Meeting.aspx?Id=8f42ba1d-e6ab-4a8b-b21c-65d2fb8cc994,"Orlando, FL",us:place:1253000,registry,True,us:place:1253000,registry,False,,us,FL,
1604,virginia-2026-08-18-city-council-meeting-8-18-2026,control,registry,cablecast,virginiabeach.cablecast.tv,https://virginiabeach.cablecast.tv/show/2235?site=1,"Virginia Beach, VA",us:place:5182000,registry,False,us:place:5182000,registry,False,,,,
5159,laguna-hills-ca-2026-07-14-city-council-planning-agency-regular-meeting,control,registry,civicclerk,lagunahillsca.portal.civicclerk.com,https://lagunahillsca.portal.civicclerk.com/event/839/media,"Laguna Hills, CA",us:place:0639220,registry,True,us:place:0639220,registry,False,,us,CA,
4348,town-of-chesapeake-beach-md-2024-04-17-april-17-2024-board-of-appeals-rod-n-reel,control,registry,youtube,www.youtube.com,https://www.youtube.com/watch?v=NT3G6TyK3i0,"Chesapeake Beach, MD",us:place:2415925,registry,True,us:place:2415925,registry,False,,us,MD,
2853,rockland-me-2024-12-09-2024-12-09-city-council-meeting,control,registry,vimeo,rocklandmaine.gov,https://rocklandmaine.gov/AgendaCenter,"Rockland, ME",us:place:2363590,registry,True,us:place:2363590,registry,False,,us,ME,
