tenant_host,match,gov_id,strength,source,evidence,gov_name,solid_pages,needs_plumbing
www.youtube.com,channel=@cityoforinda9535,us:place:0654232,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/orinda-ca-2026-03-03-city-council-regular; owner title ""City of Orinda""",Orinda city,2,True
www.youtube.com,channel=@cityofoskaloosaiowa5738,us:place:1959925,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/oskaloosa-ia-2026-08-19-2026-august-17-city-of-oskaloosa-iowa; owner title ""City of Oskaloosa, Iowa""",Oskaloosa city,1,True
www.youtube.com,channel=@cityofoverlandmo3217,us:place:2955550,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/overland-mo-2026-05-11-cid-board-of-directors; owner title ""City of Overland,MO""",Overland city,1,True
www.youtube.com,channel=@cityofpahokeetv296,us:place:1253800,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/pahokee-fl-2026-08-11-city-of-pahokee-fl-august-11-2026-regular-commission-meeti; owner title ""City of Pahokee TV""",Pahokee city,1,True
www.youtube.com,channel=@cityofparksville1633,ca:csd:5921018,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/parksville-bc-2026-07-20-special-committee-of-the-whole-20-jul-2026; owner title ""City of Parksville""",Parksville,1,True
www.youtube.com,channel=@cityofphoenixaz,us:place:0455000,fallback,archive_study_2026-09-09,"3 solidly-identified archive page(s), e.g. /m/phoenix-2026-06-26-parks-and-recreation-board-meeting-june-25-2026; owner title ""CityofPhoenixAZ""",Phoenix city,3,True
www.youtube.com,channel=@cityofportcolborne,ca:csd:3526011,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/port-colborne-on-2025-10-28-council-meeting; owner title ""City of Port Colborne""",Port Colborne,1,True
www.youtube.com,channel=@cityofpryorcreek645,us:place:4061000,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-pryor-creek-ok-2026-02-17-city-of-pryor-creek-city-council-meeting-febru; owner title ""City of Pryor Creek""",Pryor Creek city,1,True
www.youtube.com,channel=@cityofquesnel3675,ca:csd:5941013,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/quesnel-bc-2026-07-21-special-council-21-jul-2026; owner title ""City of Quesnel""",Quesnel,2,True
www.youtube.com,channel=@cityofredlodge4436,us:place:3061525,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-red-lodge-mt-2026-08-12-august-11-2026-city-council-board-meeting; owner title ""City of Red Lodge""",Red Lodge city,1,True
www.youtube.com,channel=@cityofreno,us:place:3260600,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-reno-nv-2026-02-25-reno-city-council-redevelopment-agency-board-february; owner title ""City of Reno""",Reno city,2,True
www.youtube.com,channel=@cityofrichwood1067,us:place:4861904,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/richwood-tx-2026-07-13-city-of-richwood-city-council-meeting-07-13-2026; owner title ""City of Richwood""",Richwood city,1,True
www.youtube.com,channel=@cityofrollingmeadows184,us:place:1765338,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/rolling-meadows-il-2019-03-25-welcome-to-rolling-meadows-2019; owner title ""City of Rolling Meadows""",Rolling Meadows city,1,True
www.youtube.com,channel=@cityofromegagov,us:place:1366668,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-rome-2026-08-24-city-of-rome-ga-commission-meeting-08-24-2026; owner title ""City of Rome""",Rome city,1,True
www.youtube.com,channel=@cityofsanbruno,us:place:0665028,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/san-bruno-ca-2023-01-10-san-bruno-city-council-regular-meeting-tuesday-january-1; owner title ""City of San Bruno""",San Bruno city,1,True
www.youtube.com,channel=@cityofsandyoregon4717,us:place:4165250,fallback,archive_study_2026-09-09,"3 solidly-identified archive page(s), e.g. /m/city-of-sandy-2023-06-12-city-council-12-jun-2023; owner title ""City of Sandy Oregon""",Sandy city,3,True
www.youtube.com,channel=@cityofsangertexas3226,us:place:4865408,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/sanger-tx-2026-08-18-august-17-2026-city-council-meeting; owner title ""City of Sanger, Texas""",Sanger city,1,True
www.youtube.com,channel=@cityofsarnia9889,ca:csd:3538030,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/sarnia-on-2026-07-20-regular-council-meetings-20-jul-2026; owner title ""City of Sarnia""",Sarnia,2,True
www.youtube.com,channel=@cityofscappoose,us:place:4165500,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-scappoose-or-2026-05-12-5-11-2026-budget-committee-meeting; owner title ""City of Scappoose""",Scappoose city,2,True
www.youtube.com,channel=@cityofsedro-woolley,us:place:5363210,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/sedro-woolley-wa-2024-09-04-city-council-study-session; owner title ""City of Sedro-Woolley""",Sedro-Woolley city,2,True
www.youtube.com,channel=@cityofsevierville3732,us:place:4767120,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/sevierville-tn-2019-11-14-sevierville-proud-welcome-to-the-city-of-sevierville; owner title ""City of Sevierville""",Sevierville city,1,True
www.youtube.com,channel=@cityofshelbyville,us:place:1869318,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/shelbyville-in-2026-08-04-board-of-works-and-public-utilities-board; owner title ""City of Shelbyville Indiana Government""",Shelbyville city,2,True
www.youtube.com,channel=@cityofsonoma4381,us:place:0672646,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-sonoma-ca-2026-02-19-planning-commission-19-feb-2026; owner title ""City of Sonoma""",Sonoma city,2,True
www.youtube.com,channel=@cityofst.augustinebeach6245,us:place:1262525,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/st-augustine-beach-fl-2026-08-03-regular-commission-meeting-august-3rd-2026; owner title ""City of St. Augustine Beach""",St. Augustine Beach city,1,True
www.youtube.com,channel=@cityofst.jamesminnesota9911,us:place:2757040,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/st-james-mn-2026-08-18-council-meeting-8-18-2026; owner title ""City of St. James, Minnesota""",St. James city,1,True
www.youtube.com,channel=@cityofstewartville7472,us:place:2762806,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/stewartville-mn-2026-08-26-stewartville-city-council-meeting-august-25-2026; owner title ""City of Stewartville""",Stewartville city,1,True
www.youtube.com,channel=@cityoftahlequah,us:place:4072100,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-tahlequah-ok-2024-04-04-city-of-tahlequah-city-council-meeting-1-apr-202; owner title ""City of Tahlequah""",Tahlequah city,1,True
www.youtube.com,channel=@cityoftampameetings,us:place:1271000,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-tampa-city-council-meeting-transcript; owner title ""City Of Tampa Meetings""",Tampa city,1,True
www.youtube.com,channel=@cityoftexascity910,us:place:4872392,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-texas-city-tx-2026-08-07-budget-workshop-august-5-2026; owner title ""City of Texas City""",Texas City city,1,True
www.youtube.com,channel=@cityoftiptoniowa7244,us:place:1978285,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-tipton-ia-2026-08-20-city-of-tipton-iowa-08-17-2026-council-meeting; owner title ""City of Tipton, Iowa""",Tipton city,1,True
www.youtube.com,channel=@cityoftomball7270,us:place:4873316,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/tomball-texas-meetings-2026-08-18-joint-city-council-tedc-meeting-august-17-2026; owner title ""City Of Tomball""",Tomball city,2,True
www.youtube.com,channel=@cityoftorrington3705,us:place:0976500,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/torrington-ct-2026-08-28-august-27-2026-architectural-review-committee; owner title ""City of Torrington""",Torrington city,1,True
www.youtube.com,channel=@cityofuvalde6851,us:place:4874588,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-uvalde-tx-2025-09-09-regular-council-sep-09-2025; owner title ""City of Uvalde""",Uvalde city,1,True
www.youtube.com,channel=@cityofvictorville2463,us:place:0682590,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-victorville-ca-2026-04-21-city-council-regular-meeting-of-april-21st-202; owner title ""City of Victorville""",Victorville city,1,True
www.youtube.com,channel=@cityofwarrensburggovernmen2530,us:place:2977092,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/warrensburg-mo-2026-05-12-warrensburg-city-council-meeting-may-11-2026; owner title ""City of Warrensburg Government""",Warrensburg city,2,True
www.youtube.com,channel=@cityofwarrenville9520,us:place:1778929,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/warrenville-il-2026-08-18-august-17-2026-city-council-regular-meeting; owner title ""City of Warrenville""",Warrenville city,1,True
www.youtube.com,channel=@cityofwasilla3307,us:place:0283080,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-wasilla-ak-2025-11-24-city-council-regular-24-nov-2025; owner title ""City of Wasilla""",Wasilla city,2,True
www.youtube.com,channel=@cityofwayne5850,us:place:2684940,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-wayne-mi-2026-08-25-august-25-2026-city-of-wayne-study-session; owner title ""City of Wayne""",Wayne city,1,True
www.youtube.com,channel=@cityofwebstercity1945,us:place:1983145,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/webster-city-ia-2026-08-07-city-of-webster-city-city-council-meeting-august-3-20; owner title ""City of Webster City""",Webster City city,1,True
www.youtube.com,channel=@cityofwestfargo8572,us:place:3884780,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/west-fargo-nd-2021-09-07-west-fargo-city-commission-meeting-9-7-2021; owner title ""City of West Fargo""",West Fargo city,1,True
www.youtube.com,channel=@cityofwestrichland,us:place:5377665,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-west-richland-wa-2026-08-19-august-18-2026-city-council-meeting; owner title ""City of West Richland""",West Richland city,2,True
www.youtube.com,channel=@cityofwetaskiwin3726,ca:csd:4811002,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/wetaskiwin-ab-2026-08-11-committee-of-the-whole-11-aug-2026; owner title ""City Of Wetaskiwin""",Wetaskiwin,2,True
www.youtube.com,channel=@cityofwhitefish9313,us:place:3079825,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-whitefish-mt-2026-08-18-whitefish-city-council-meeting-august-17-2026; owner title ""City of Whitefish""",Whitefish city,1,True
www.youtube.com,channel=@cityofwhitehousetexas7456,us:place:4878388,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-whitehouse-2026-08-07-city-council-aug-07-2026; owner title ""City of Whitehouse Texas""",Whitehouse city,2,True
www.youtube.com,channel=@cityofwoodcreektx537,us:place:4880058,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-woodcreek-tx-2026-07-09-july-8th-2026-regular-city-council-meeting; owner title ""City of Woodcreek, TX""",Woodcreek city,1,True
www.youtube.com,channel=@cityofwoodlandhillsutah4641,us:place:4985050,fallback,archive_study_2026-09-09,"21 solidly-identified archive page(s), e.g. /m/woodland-hills-ut-2026-08-12-woodland-hills-city-council-meeting-august-11-2026; owner title ""City of Woodland Hills, Utah""",Woodland Hills city,21,True
www.youtube.com,channel=@cityofwoodlandwashington9092,us:place:5379625,fallback,archive_study_2026-09-09,"3 solidly-identified archive page(s), e.g. /m/city-of-woodland-2026-07-02-public-hearing-02-jul-2026; owner title ""City of Woodland, Washington""",Woodland city,3,True
www.youtube.com,channel=@cityofypsilanti8248,us:place:2689140,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-ypsilanti-mi-2026-07-29-ad-hoc-water-street-committee-7-22-2026; owner title ""City of Ypsilanti""",Ypsilanti city,2,True
www.youtube.com,channel=@cityofyukonok,us:place:4082950,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/yukon-ok-2026-07-06-yukon-board-of-adjustments-meeting-7-6-26-7-00pm; owner title ""cityofyukonok""",Yukon city,1,True
www.youtube.com,channel=@citysaginaw,us:place:2670520,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/city-of-saginaw-mi-2025-12-02-saginaw-mi-city-council-december-1-2025; owner title ""City of Saginaw, MI""",Saginaw city,2,True
www.youtube.com,channel=@citywestfork3830,us:place:0574360,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/west-fork-ar-2026-08-17-west-fork-city-council-august-11th-2026; owner title ""City WestFork""",West Fork city,1,True
www.youtube.com,channel=@clatsopcountyoregon6608,us:county:41007,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/clatsop-county-or-2026-04-17-april-14-2026-planning-commission-meeting; owner title ""Clatsop County, Oregon""",Clatsop County,1,True
www.youtube.com,channel=@clvupdates1582,us:place:3240000,fallback,archive_study_2026-09-09,"7 solidly-identified archive page(s), e.g. /m/city-of-las-vegas-internet-address-2026-07-15-clv-07-15-2026-city-council-meetin; owner title ""CLV Updates""",Las Vegas city,7,True
www.youtube.com,channel=@codbitav5125,us:place:1216525,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/city-of-daytona-beach-fl-2024-09-11-beachside-redevelopment-board-sep-11-2024; owner title ""CODB ITAV""",Daytona Beach city,1,True
www.youtube.com,channel=@coffeecountytennessee,us:county:47031,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/coffee-tn-2024-02-13-2-13-24-ad-hoc-committee-for-reconciling-bza-member-term-ex; owner title ""Coffee County Tennessee Government""",Coffee County,1,True
www.youtube.com,channel=@countyofbrant1382,ca:csd:3529005,fallback,archive_study_2026-09-09,"2 solidly-identified archive page(s), e.g. /m/brant-2024-11-05-policy-development-committee; owner title ""County of Brant""",Brant,2,True
www.youtube.com,channel=@countyoflancastervirginia4608,us:county:51103,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/county-of-lancaster-va-2026-08-12-board-of-zoning-appeals-aug-12-2026; owner title ""County of Lancaster, Virginia""",Lancaster County,1,True
www.youtube.com,channel=@countyofpowhatan7455,us:county:51145,fallback,archive_study_2026-09-09,"1 solidly-identified archive page(s), e.g. /m/county-of-powhatan-va-2026-08-24-08-24-2026-board-of-supervisors-pre-meeting-din; owner title ""County of Powhatan""",Powhatan County,1,True
