cog_id,name,gov_type,state,county_area_name
151684,GENEVA RURAL FIRE PROTECTION DISTRICT,special_district,NE,FILLMORE
151685,GRAFTON RURAL FIRE PROTECTION DISTRICT,special_district,NE,FILLMORE
151686,OHIOWA RURAL FIRE PROTECTION DISTRICT,special_district,NE,FILLMORE
151687,FAIRMONT HOUSING AUTHORITY,special_district,NE,FILLMORE
151691,HILDRETH RURAL FIRE PROTECTION DISTRICT,special_district,NE,FRANKLIN
151692,NAPONEE CEMETERY DISTRICT,special_district,NE,FRANKLIN
151693,FRANKLIN HOUSING AGENCY,special_district,NE,FRANKLIN
151694,UPLAND RURAL FIRE PROTECTION DISTRICT,special_district,NE,FRANKLIN
151695,CURTIS RURAL FIRE PROTECTION DISTRICT 1,special_district,NE,FRONTIER
151697,CURTIS AIRPORT AUTHORITY,special_district,NE,FRONTIER
151698,MIDDLE REPUBLICAN NATURAL RESOURCES DISTRICT,special_district,NE,FRONTIER
151699,CAMBRIDGE FIRE PROTECTION DISTRICT 2,special_district,NE,FURNAS
151700,CAMBRIDGE AIRPORT AUTHORITY,special_district,NE,FURNAS
151701,UNION (LINCOLN PRECINCT) CEMETERY DISTRICT,special_district,NE,FURNAS
151702,BEAVER CITY HOUSING AGENCY,special_district,NE,FURNAS
151704,BEAVER CITY RURAL FIRE DISTRICT 4,special_district,NE,FURNAS
151705,WILSONVILLE-HENDLEY FIRE PROTECTION DISTRICT 6,special_district,NE,FURNAS
151707,BEATRICE RURAL FIRE PROTECTION DISTRICT,special_district,NE,GAGE
151708,BEATRICE AIRPORT AUTHORITY,special_district,NE,GAGE
151709,ADAMS RURAL FIRE PROTECTION DISTRICT,special_district,NE,GAGE
151710,BARNESTON RURAL FIRE PROTECTION DISTRICT,special_district,NE,GAGE
151711,PICKRELL RURAL FIRE PROTECTION DISTRICT,special_district,NE,GAGE
151712,WYMORE HOUSING AUTHORITY,special_district,NE,GAGE
151713,BEATRICE HOUSING AGENCY,special_district,NE,GAGE
151714,PAISLEY IRRIGATION DISTRICT,special_district,NE,GARDEN
151715,UNION IRRIGATION DISTRICT,special_district,NE,GARDEN
151716,CENTRAL GARDEN COUNTY CEMETERY DISTRICT,special_district,NE,GARDEN
151717,WEST GARDEN CEMETERY DISTRICT 1,special_district,NE,GARDEN
151718,OSHKOSH HOUSING AUTHORITY,special_district,NE,GARDEN
151719,GARDEN COUNTY RURAL FIRE PROTECTION DISTRICT 2,special_district,NE,GARDEN
151721,BURWELL RURAL FIRE PROTECTION DISTRICT 5,special_district,NE,GARFIELD
151722,GOSPER COUNTY RURAL FIRE PROTECTION DISTRICT 1,special_district,NE,GOSPER
151723,ROBB RURAL CEMETERY DISTRICT,special_district,NE,GOSPER
151724,SANDHILLS RURAL FIRE PROTECTION DISTRICT,special_district,NE,GRANT
151725,GREELEY RURAL FIRE PROTECTION DISTRICT,special_district,NE,GREELEY
151726,SPALDING RURAL FIRE PROTECTION DISTRICT,special_district,NE,GREELEY
151727,WOLBACH SUBURBAN FIRE PROTECTION DISTRICT,special_district,NE,GREELEY
151728,CAIRO RURAL FIRE PROTECTION DISTRICT 5,special_district,NE,HALL
151729,DONIPHAN RURAL FIRE PROTECTION DISTRICT,special_district,NE,HALL
151730,SOUTHERN PUBLIC POWER DISTRICT,special_district,NE,HALL
151732,GRAND ISLAND SUBURBAN FIRE PROTECTION DISTRICT 3,special_district,NE,HALL
151733,CAIRO HOUSING AUTHORITY,special_district,NE,HALL
151734,WOOD RIVER HOUSING AUTHORITY,special_district,NE,HALL
151735,CENTRAL PLATTE NATURAL RESOURCES DISTRICT,special_district,NE,HALL
151736,HORDVILLE RURAL FIRE DISTRICT,special_district,NE,HAMILTON
151738,GILTNER FIRE DISTRICT 8,special_district,NE,HAMILTON
151739,PHILLIPS FIRE DISTRICT 9,special_district,NE,HAMILTON
151740,AURORA HOUSING AUTHORITY,special_district,NE,HAMILTON
151742,REPUBLICAN CITY RURAL FIRE PROTECTION DISTRICT,special_district,NE,HARLAN
151743,STAMFORD RURAL FIRE PROTECTION DISTRICT,special_district,NE,HARLAN
151744,ORLEANS RURAL FIRE PROTECTION DISTRICT,special_district,NE,HARLAN
151746,FRENCHMAN VALLEY IRRIGATION DISTRICT,special_district,NE,HITCHCOCK
151747,PALISADE RURAL FIRE PROTECTION DISTRICT,special_district,NE,HITCHCOCK
151748,TRENTON RURAL FIRE PROTECTION DISTRICT,special_district,NE,HITCHCOCK
151749,STRATTON AMBULANCE AND FIRE PROTECTION DISTRICT,special_district,NE,HITCHCOCK
151750,CULBERTSON CEMETERY DISTRICT,special_district,NE,HITCHCOCK
151751,CHAMBERS RURAL FIRE PROTECTION DISTRICT 6,special_district,NE,HOLT
151752,PAGE RURAL FIRE PROTECTION DISTRICT 4,special_district,NE,HOLT
151753,NIOBRARA BASIN IRRIGATION DISTRICT,special_district,NE,HOLT
151754,ONEILL RURAL FIRE DISTRICT 3,special_district,NE,HOLT
151755,NORTH CENTRAL NEBRASKA RECLAMATION DISTRICT,special_district,NE,HOLT
151756,UPPER ELKHORN NATURAL RESOURCES DISTRICT,special_district,NE,HOLT
151757,ONEILL HOUSING AGENCY,special_district,NE,HOLT
151758,MULLEN RURAL FIRE PROTECTION DISTRICT,special_district,NE,HOOKER
151759,MULLEN HOSPITAL DISTRICT,special_district,NE,HOOKER
151760,HOWARD GREELEY RURAL PUBLIC POWER DISTRICT,special_district,NE,HOWARD
151761,ST PAUL RURAL FIRE PROTECTION DISTRICT,special_district,NE,HOWARD
151762,FARWELL RURAL FIRE PROTECTION DISTRICT,special_district,NE,HOWARD
151763,DANNEBROG RURAL FIRE PROTECTION DISTRICT,special_district,NE,HOWARD
151764,TWIN LOUPS IRRIGATION DISTRICT,special_district,NE,HOWARD
151765,TWIN LOUPS RECLAMATION DISTRICT,special_district,NE,HOWARD
151766,PLYMOUTH RURAL FIRE PROTECTION DISTRICT,special_district,NE,JEFFERSON
151767,JANSEN FIRE DISTRICT 9,special_district,NE,JEFFERSON
151768,FAIRBURY HOUSING AUTHORITY,special_district,NE,JEFFERSON
151769,FAIRBURY RURAL FIRE PROTECTION DISTRICT 8,special_district,NE,JEFFERSON
151771,ELK CREEK RURAL FIRE PROTECTION DISTRICT,special_district,NE,JOHNSON
151772,STERLING RURAL FIRE PROTECTION DISTRICT 5,special_district,NE,JOHNSON
151773,TECUMSEH HOUSING AUTHORITY,special_district,NE,JOHNSON
151774,COOK RURAL FIRE DISTRICT,special_district,NE,JOHNSON
151775,MINDEN CONS RURAL FIRE PROTECTION DISTRICT,special_district,NE,KEARNEY
151776,NORTH DRY CREEK DRAINAGE DISTRICT,special_district,NE,KEARNEY
151777,MINDEN HOUSING AUTHORITY,special_district,NE,KEARNEY
151778,LOWELL DRAINAGE DISTRICT,special_district,NE,KEARNEY
151779,PAXTON RURAL CEMETERY DISTRICT,special_district,NE,KEITH
151780,PAXTON RURAL FIRE PROTECTION DISTRICT,special_district,NE,KEITH
151781,WEST CENTRAL NEBRASKA JOINT HOUSING AUTHORITY,special_district,NE,KEITH
151782,KEYA PAHA RURAL FIRE PROTECTION DISTRICT 1,special_district,NE,KEYA PAHA
151783,KIMBALL RURAL FIRE PROTECTION DISTRICT,special_district,NE,KIMBALL
151784,KIMBALL AIRPORT AUTHORITY,special_district,NE,KIMBALL
151785,BLOOMFIELD RURAL FIRE PROTECTION DISTRICT,special_district,NE,KNOX
151786,CREIGHTON RURAL FIRE PROTECTION DISTRICT,special_district,NE,KNOX
151787,CROFTON RURAL FIRE PROTECTION DISTRICT 5,special_district,NE,KNOX
151788,VERDIGRE RURAL FIRE PROTECTION DISTRICT,special_district,NE,KNOX
151789,WAUSA RURAL FIRE PROTECTION DISTRICT,special_district,NE,KNOX
151790,CREIGHTON HOUSING AUTHORITY,special_district,NE,KNOX
151791,VERDIGRE HOUSING AGENCY,special_district,NE,KNOX
151792,KNOX COUNTY SANITARY AND IMPROVEMENT DISTRICT 2,special_district,NE,KNOX
151793,KOHLES ACRES SANITARY AND IMPROVEMENT DISTRICT 1,special_district,NE,KNOX
151794,BENNET RURAL FIRE PROTECTION DISTRICT,special_district,NE,LANCASTER
151795,LINCOLN HOUSING AUTHORITY,special_district,NE,LANCASTER
151796,RAYMOND RURAL FIRE PROTECTION DISTRICT,special_district,NE,LANCASTER
151797,NEBRASKA INTERGOVERNMENTAL RISK MANAGEMENT ASSOCIATION,special_district,NE,LANCASTER
151798,LANCASTER COUNTY SANITARY AND IMPROVEMENT DISTRICT 8,special_district,NE,LANCASTER
151799,LANCASTER COUNTY RURAL WATER DISTRICT 1,special_district,NE,LANCASTER
151800,FIRTH RURAL FIRE PROTECTION DISTRICT,special_district,NE,LANCASTER
151802,HIGHLAND FIRE DISTRICT,special_district,NE,LANCASTER
151803,LANCASTER COUNTY SANITARY AND IMPROVEMENT DISTRICT 3,special_district,NE,LANCASTER
151805,LANCASTER COUNTY SANITARY AND IMPROVEMENT DISTRICT 6,special_district,NE,LANCASTER
151806,BIRDWOOD IRRIGATION DISTRICT,special_district,NE,LINCOLN
151807,GASLIN RURAL CEMETERY DISTRICT,special_district,NE,LINCOLN
151808,HERSHEY RURAL FIRE PROTECTION DISTRICT,special_district,NE,LINCOLN
151809,KEITH LINCOLN COUNTIES IRRIGATION DISTRICT,special_district,NE,LINCOLN
151810,NORTH PLATTE RURAL FIRE PROTECTION DISTRICT,special_district,NE,LINCOLN
151811,PLAINVIEW CEMETERY DISTRICT,special_district,NE,LINCOLN
151812,SUTHERLAND FIRE PROTECTION DISTRICT,special_district,NE,LINCOLN
151813,WALLACE FIRE PROTECTION DISTRICT,special_district,NE,LINCOLN
151814,DICKENS RURAL CEMETERY DISTRICT,special_district,NE,LINCOLN
151815,GARFIELD RURAL CEMETERY DISTRICT,special_district,NE,LINCOLN
151816,MIRIAM RURAL CEMETERY DISTRICT,special_district,NE,LINCOLN
151817,NORTH PLATTE HOUSING AUTHORITY,special_district,NE,LINCOLN
151818,ASH GROVE WELLFLEET CEMETERY DISTRICT,special_district,NE,LINCOLN
151819,RIVERSIDE CEMETERY DISTRICT,special_district,NE,LINCOLN
151820,SUTHERLAND CEMETERY DISTRICT,special_district,NE,LINCOLN
151821,BRADY CEMETERY DISTRICT,special_district,NE,LINCOLN
151822,SUTHERLAND HOSPITAL DISTRICT,special_district,NE,LINCOLN
151823,MCPHERSON COUNTY RURAL FIRE PROTECTION DISTRICT,special_district,NE,MCPHERSON
151824,NORFOLK RURAL FIRE PROTECTION DISTRICT,special_district,NE,MADISON
151825,NORFOLK HOUSING AUTHORITY,special_district,NE,MADISON
151826,MADISON COUNTY SANITARY AND IMPROVEMENT DISTRICT 5,special_district,NE,MADISON
151827,MADISON COUNTY SANITARY AND IMPROVEMENT DISTRICT 9,special_district,NE,MADISON
151828,MADISON RURAL FIRE PROTECTION DISTRICT,special_district,NE,MADISON
151830,NORFOLK AIRPORT AUTHORITY,special_district,NE,MADISON
151831,TILDEN HOUSING AGENCY,special_district,NE,MADISON
151832,NORFOLK SANITARY AND IMPROVEMENT DISTRICT 3,special_district,NE,MADISON
151833,CLARKS RURAL FIRE PROTECTION DISTRICT,special_district,NE,MERRICK
151834,PALMER RURAL FIRE PROTECTION DISTRICT,special_district,NE,MERRICK
151835,CENTRAL CITY HOUSING AGENCY,special_district,NE,MERRICK
151836,ALLIANCE IRRIGATION DISTRICT,special_district,NE,MORRILL
151837,BAYARD RURAL FIRE PROTECTION DISTRICT 3,special_district,NE,MORRILL
151838,BRIDGEPORT RURAL FIRE PROTECTION DISTRICT 1,special_district,NE,MORRILL
151839,BROADWATER RURAL FIRE DISTRICT 4,special_district,NE,MORRILL
151840,NORTHPORT IRRIGATION DISTRICT,special_district,NE,MORRILL
151843,BRIDGEPORT HOUSING AGENCY,special_district,NE,MORRILL
151844,ANGORA CEMETERY DISTRICT,special_district,NE,MORRILL
151845,BROADWATER CEMETERY DISTRICT,special_district,NE,MORRILL
151846,BELGRADE RURAL FIRE PROTECTION DISTRICT 4,special_district,NE,NANCE
151847,FULLERTON RURAL FIRE PROTECTION DISTRICT 7,special_district,NE,NANCE
151848,GENOA AIRPORT AUTHORITY,special_district,NE,NANCE
151849,LITTLE NEMAHA VALLEY LEVEE DISTRICT 3,special_district,NE,NEMAHA
151850,NEMAHA RURAL FIRE PROTECTION DISTRICT 4,special_district,NE,NEMAHA
151851,PERU RURAL FIRE PROTECTION DISTRICT 3,special_district,NE,NEMAHA
151853,NEMAHA COUNTY RURAL WATER DISTRICT 2,special_district,NE,NEMAHA
151854,MCKISSICK ISLAND PRECINCT DIKE AND LEVEE DISTRICT,special_district,NE,NEMAHA
151855,PERU HOUSING AGENCY,special_district,NE,NEMAHA
151856,AUBURN RURAL FIRE DISTRICT 8,special_district,NE,NEMAHA
151857,BROCK-JULIAN FIRE DISTRICT,special_district,NE,NEMAHA
151858,RUSKIN RURAL FIRE PROTECTION DISTRICT,special_district,NE,NUCKOLLS
151859,SOUTH CENTRAL PUBLIC POWER DISTRICT,special_district,NE,NUCKOLLS
151860,LAWRENCE RURAL FIRE PROTECTION DISTRICT,special_district,NE,NUCKOLLS
151861,SUPERIOR RURAL FIRE PROTECTION DISTRICT,special_district,NE,NUCKOLLS
151862,PALMYRA RURAL FIRE PROTECTION DISTRICT,special_district,NE,OTOE
151863,SYRACUSE RURAL FIRE PROTECTION DISTRICT,special_district,NE,OTOE
151865,TALMAGE RURAL FIRE DISTRICT,special_district,NE,OTOE
151866,NEBRASKA CITY HOUSING AUTHORITY,special_district,NE,OTOE
151867,DUNBAR RURAL FIRE DISTRICT,special_district,NE,OTOE
151868,NEBRASKA CITY RURAL FIRE DISTRICT,special_district,NE,OTOE
151869,UNADILLA RURAL FIRE DISTRICT,special_district,NE,OTOE
151870,BURCHARD RURAL FIRE PROTECTION DISTRICT,special_district,NE,PAWNEE
151871,DUBOIS RURAL FIRE PROTECTION DISTRICT,special_district,NE,PAWNEE
151873,PAWNEE COUNTY RURAL WATER DISTRICT 1,special_district,NE,PAWNEE
151875,GRANT RURAL FIRE PROTECTION DISTRICT,special_district,NE,PERKINS
151876,VENANGO RURAL FIRE PROTECTION DISTRICT,special_district,NE,PERKINS
151877,MADRID RURAL FIRE DISTRICT,special_district,NM,PERKINS
