zcta,place_name,state,area_land_part
62902,Carbondale city,IL,4667393
62903,Carbondale city,IL,8150419
62905,Alto Pass village,IL,5526046
62906,Anna city,IL,9215938
62906,Jonesboro city,IL,376026
62907,Ava city,IL,2737863
62908,Belknap village,IL,2738872
62910,Brookport city,IL,1690897
62912,Buncombe village,IL,3075550
62914,Cairo city,IL,18096159
62915,Cambria village,IL,796545
62916,Campbell Hill village,IL,1197553
62917,Carrier Mills village,IL,3128155
62918,Cambria village,IL,2860569
62918,Carterville city,IL,13504310
62918,Colp village,IL,63817
62918,Crainville village,IL,4280172
62918,Herrin city,IL,1051680
62918,Marion city,IL,86464
62919,Cave-In-Rock village,IL,967547
62920,Cobden village,IL,3157824
62921,Colp village,IL,283600
62922,Creal Springs city,IL,2661182
62923,Cypress village,IL,1949468
62924,Bush village,IL,1177973
62924,De Soto village,IL,2362797
62924,Hurst city,IL,20094
62926,Dongola village,IL,2818864
62926,Mill Creek village,IL,95390
62926,Ullin village,IL,3589
62927,Dowell village,IL,913105
62928,Eddyville village,IL,721170
62930,Eldorado city,IL,6483429
62931,Elizabethtown village,IL,1827064
62932,Dowell village,IL,97236
62932,Elkville village,IL,1987143
62933,Energy village,IL,2996474
62933,Herrin city,IL,1005660
62934,Equality village,IL,2272465
62935,Galatia village,IL,5056595
62938,Golconda city,IL,1320218
62939,Goreville village,IL,4801140
62940,Gorham village,IL,3158168
62941,New Grand Chain village,IL,2700729
62942,Grand Tower city,IL,3233097
62946,Harrisburg city,IL,17033263
62946,Muddy village,IL,357739
62948,Energy village,IL,95533
62948,Herrin city,IL,22680275
62949,Hurst city,IL,2276116
62951,Johnston City city,IL,5480466
62952,Jonesboro city,IL,6618079
62953,Joppa village,IL,1258223
62954,Junction village,IL,2139691
62956,Karnak village,IL,4678082
62957,East Cape Girardeau village,IL,5078304
62957,McClure village,IL,3957537
62958,Makanda village,IL,13676908
62959,Herrin city,IL,314685
62959,Marion city,IL,37189820
62959,Pittsburg village,IL,893548
62959,Spillertown village,IL,830540
62960,Metropolis city,IL,15591514
62961,Mill Creek village,IL,878310
62963,Mound City city,IL,1748968
62964,Mounds city,IL,3126828
62965,Harrisburg city,IL,90765
62965,Muddy village,IL,427223
62966,Carbondale city,IL,457481
62966,Murphysboro city,IL,13591716
62967,New Burnside village,IL,2705616
62970,Olmsted village,IL,8714516
62972,Goreville village,IL,2154346
62974,Pittsburg village,IL,4454693
62976,Pulaski village,IL,3392382
62977,Raleigh village,IL,5117616
62979,Ridgway village,IL,2278569
62982,Rosiclare city,IL,5021012
62983,Royalton village,IL,2887965
62984,Old Shawneetown village,IL,1321472
62984,Shawneetown city,IL,1901583
62985,Simpson village,IL,1360359
62987,Eddyville village,IL,6722
62987,Stonefort village,IL,3765175
62988,Tamms village,IL,6030808
62990,Thebes village,IL,4520441
62992,Tamms village,IL,7896
62992,Ullin village,IL,7276093
62994,Vergennes village,IL,911357
62995,Vienna city,IL,7346908
62997,Willisville village,IL,1008528
62999,Zeigler city,IL,2455718
63005,Ballwin city,MO,8778
63005,Chesterfield city,MO,38890624
63005,Clarkson Valley city,MO,6424940
63005,Ellisville city,MO,13388
63005,Wildwood city,MO,46709421
63010,Arnold city,MO,29848733
63011,Ballwin city,MO,13111692
63011,Chesterfield city,MO,328242
63011,Ellisville city,MO,5676308
63011,Manchester city,MO,3503953
63011,Town and Country city,MO,2055
63011,Wildwood city,MO,8212547
63011,Winchester city,MO,16897
63012,Pevely city,MO,825939
63014,Berger city,MO,812675
63014,New Haven city,MO,13354
63016,Cedar Hill Lakes village,MO,562673
63017,Ballwin city,MO,385906
63017,Chesterfield city,MO,41195188
63017,Clarkson Valley city,MO,542927
63017,Ellisville city,MO,118513
63017,Maryland Heights city,MO,1880951
63017,Town and Country city,MO,5752523
63019,Crystal City city,MO,8599670
63019,Herculaneum city,MO,92278
63020,De Soto city,MO,11351788
63020,Hillsboro city,MO,1583
63020,Olympian Village city,MO,1349146
63021,Ballwin city,MO,9737655
63021,Des Peres city,MO,72709
63021,Ellisville city,MO,5303698
63021,Manchester city,MO,8937930
63021,Twin Oaks village,MO,677715
63021,Valley Park city,MO,272531
63021,Wildwood city,MO,8244148
63021,Winchester city,MO,629970
63025,Byrnes Mill city,MO,2627814
63025,Eureka city,MO,22329929
63025,Wildwood city,MO,11069907
63026,Fenton city,MO,16031891
63026,Valley Park city,MO,104856
63028,Crystal City city,MO,3094938
63028,Festus city,MO,15293044
63028,Herculaneum city,MO,632082
63031,Florissant city,MO,20784570
63031,Hazelwood city,MO,8418948
63033,Black Jack city,MO,6742469
63033,Florissant city,MO,11720780
63037,Gerald city,MO,3827189
63038,Ellisville city,MO,208637
63038,Wildwood city,MO,53799094
63040,Wildwood city,MO,11437131
63042,Berkeley city,MO,214278
63042,Bridgeton city,MO,14052
63042,Florissant city,MO,1462
63042,Hazelwood city,MO,26176187
63043,Bridgeton city,MO,30365
63043,Champ village,MO,2001245
63043,Maryland Heights city,MO,30337939
63044,Bridgeton city,MO,36171430
63044,Champ village,MO,66730
63044,Hazelwood city,MO,6232124
63044,Maryland Heights city,MO,26535
63044,St. Ann city,MO,295789
63045,Bridgeton city,MO,81199
63048,Herculaneum city,MO,9320662
63048,Pevely city,MO,926
63049,Byrnes Mill city,MO,207400
63049,Parkdale village,MO,330902
63049,Peaceful Village village,MO,507786
63049,Valley Park city,MO,520729
63050,Hillsboro city,MO,9950166
63051,Byrnes Mill city,MO,10437435
63051,Scotsdale town,MO,1502107
63052,Kimmswick city,MO,531347
63053,Kimmswick city,MO,73984
63056,Leslie village,MO,441147
63068,New Haven city,MO,8307447
63069,Eureka city,MO,6369294
63069,Lake Tekakwitha village,MO,517613
63069,Pacific city,MO,15622441
63069,Wildwood city,MO,33127144
63070,Herculaneum city,MO,723598
63070,Pevely city,MO,11600192
63074,Breckenridge Hills city,MO,504077
63074,Bridgeton city,MO,1243328
63074,Overland city,MO,9871
63074,St. Ann city,MO,7813708
63077,Parkway village,MO,947610
63077,St. Clair city,MO,12232231
63079,Charmwood town,MO,363659
63080,Miramiguoa Park village,MO,997136
63080,Oak Grove Village village,MO,1592906
63080,St. Cloud village,MO,329244
63080,Sullivan city,MO,21210802
63080,West Sullivan town,MO,648913
63084,St. Clair city,MO,140474
63084,Union city,MO,23324388
63088,Manchester city,MO,591764
63088,Twin Oaks village,MO,27748
63088,Valley Park city,MO,8190839
63090,Washington city,MO,24581652
63091,Rosebud city,MO,2255080
63101,St. Louis city,MO,937564
63102,St. Louis city,MO,3667482
63103,St. Louis city,MO,5690370
63104,St. Louis city,MO,8712482
63105,Clayton city,MO,5936351
63105,St. Louis city,MO,282577
63105,University City city,MO,293303
63106,St. Louis city,MO,5772953
63107,St. Louis city,MO,6071287
63108,St. Louis city,MO,5807427
63109,St. Louis city,MO,9158817
63110,St. Louis city,MO,17014020
63111,St. Louis city,MO,8316875
63112,St. Louis city,MO,8224765
63113,St. Louis city,MO,6681377
63114,Bel-Ridge village,MO,298344
63114,Berkeley city,MO,28951
63114,Breckenridge Hills city,MO,1570117
63114,Charlack city,MO,698513
63114,Hanley Hills village,MO,219353
63114,Overland city,MO,10004469
63114,St. Ann city,MO,52013
63114,St. John city,MO,3564193
63114,Sycamore Hills village,MO,346301
63114,Vinita Park city,MO,1632102
63114,Woodson Terrace city,MO,111625
63115,St. Louis city,MO,11113330
63116,St. Louis city,MO,13988997
63117,Brentwood city,MO,7008
63117,Clayton city,MO,154618
63117,Ladue city,MO,22806
63117,Maplewood city,MO,41549
63117,Richmond Heights city,MO,5559205
63117,St. Louis city,MO,343409
63118,St. Louis city,MO,8806806
63119,Brentwood city,MO,98775
63119,Marlborough village,MO,226681
63119,Rock Hill city,MO,2293595
63119,Shrewsbury city,MO,3717820
63119,St. Louis city,MO,189566
63119,Webster Groves city,MO,15181868
63120,Pine Lawn city,MO,397758
63120,St. Louis city,MO,5778891
63121,Bel-Nor village,MO,1140033
63121,Bel-Ridge village,MO,1513307
63121,Bellerive Acres city,MO,880132
63121,Berkeley city,MO,127901
63121,Beverly Hills city,MO,232591
63121,Cool Valley city,MO,1188269
63121,Ferguson city,MO,121342
63121,Glen Echo Park village,MO,82889
63121,Greendale city,MO,493334
63121,Hillsdale village,MO,735293
63121,Jennings city,MO,947463
63121,Normandy city,MO,3866014
63121,Northwoods city,MO,1740807
63121,Norwood Court town,MO,316791
63121,Pagedale city,MO,49879
63121,Pasadena Hills city,MO,548727
63121,Pasadena Park village,MO,254084
63121,Pine Lawn city,MO,1166606
63121,St. John city,MO,91376
63121,Uplands Park village,MO,170803
63121,Velda City city,MO,422200
63121,Velda Village Hills city,MO,310657
63121,Wellston city,MO,4480
63122,Crestwood city,MO,124983
63122,Des Peres city,MO,1894668
63122,Glendale city,MO,3358446
63122,Kirkwood city,MO,23763079
63122,Oakland city,MO,1561091
63122,Rock Hill city,MO,16855
63122,Sunset Hills city,MO,1077989
63122,Valley Park city,MO,1115158
63122,Warson Woods city,MO,1470854
63122,Webster Groves city,MO,17889
63123,Crestwood city,MO,1286071
63123,Grantwood Village town,MO,2115288
63123,Green Park city,MO,3401794
63123,Lakeshire city,MO,576891
63123,Marlborough village,MO,362366
63123,Shrewsbury city,MO,9846
63123,St. Louis city,MO,1595353
63123,Wilbur Park village,MO,153930
63124,Clayton city,MO,397610
63124,Ladue city,MO,22052039
63124,Olivette city,MO,5134
63124,Richmond Heights city,MO,102070
63124,Rock Hill city,MO,27491
63124,University City city,MO,533599
63125,Bella Villa city,MO,334176
63125,St. Louis city,MO,381194
63126,Crestwood city,MO,7870479
63126,Sunset Hills city,MO,1021147
63126,Webster Groves city,MO,18802
63127,Crestwood city,MO,8862
63127,Sunset Hills city,MO,14966143
63128,Sunset Hills city,MO,6194006
63130,Clayton city,MO,6725
63130,Pagedale city,MO,50986
63130,St. Louis city,MO,257971
63130,University City city,MO,11839570
63130,Vinita Park city,MO,356824
63130,Wellston city,MO,79320
63131,Country Life Acres village,MO,321441
63131,Crystal Lake Park city,MO,251491
63131,Des Peres city,MO,9256969
63131,Frontenac city,MO,7452789
63131,Huntleigh city,MO,2575360
63131,Town and Country city,MO,13303417
63131,Westwood village,MO,1628351
63132,Creve Coeur city,MO,1002487
63132,Olivette city,MO,7170916
63132,Overland city,MO,1351856
63132,University City city,MO,2510782
63133,Bel-Nor village,MO,492680
63133,Greendale city,MO,5121
63133,Hanley Hills village,MO,724287
63133,Hillsdale village,MO,151771
63133,Normandy city,MO,582264
63133,Pagedale city,MO,3016817
63133,St. Louis city,MO,79054
63133,University City city,MO,42744
63133,Vinita Park city,MO,29385
63133,Wellston city,MO,2314115
63134,Bel-Ridge village,MO,189891
63134,Berkeley city,MO,12459768
63134,Bridgeton city,MO,156031
63134,Edmundson city,MO,710384
63134,Ferguson city,MO,188278
63134,Hazelwood city,MO,158893
63134,Kinloch city,MO,540036
63134,St. Ann city,MO,10454
63134,St. John city,MO,34059
63134,Woodson Terrace city,MO,1891125
63135,Calverton Park city,MO,1065446
63135,Dellwood city,MO,708278
63135,Ferguson city,MO,13397953
63135,Hazelwood city,MO,552836
63135,Normandy city,MO,348312
63136,Bellefontaine Neighbors city,MO,1236283
63136,Country Club Hills city,MO,482937
63136,Dellwood city,MO,1972590
63136,Ferguson city,MO,2277903
63136,Flordell Hills city,MO,317440
63136,Jennings city,MO,8688219
63136,Moline Acres city,MO,1161233
63136,Northwoods city,MO,68773
63136,Norwood Court town,MO,105
63136,Pine Lawn city,MO,28445
63136,St. Louis city,MO,1130105
63137,Bellefontaine Neighbors city,MO,9986860
63137,Jennings city,MO,35563
63137,Moline Acres city,MO,322321
63137,Riverview village,MO,2165247
63137,St. Louis city,MO,2715371
63138,Bellefontaine Neighbors city,MO,162624
63138,St. Louis city,MO,494507
63139,St. Louis city,MO,9887852
63140,Berkeley city,MO,19492
63140,Kinloch city,MO,1342345
63141,Chesterfield city,MO,1936937
63141,Creve Coeur city,MO,25147616
63141,Ladue city,MO,94389
63141,Town and Country city,MO,10700065
63143,Maplewood city,MO,3916116
63143,Richmond Heights city,MO,10653
63143,St. Louis city,MO,1361447
63143,Webster Groves city,MO,19918
63144,Brentwood city,MO,4933682
63144,Maplewood city,MO,90582
63144,Richmond Heights city,MO,257028
63144,Rock Hill city,MO,500815
63144,Webster Groves city,MO,114694
63146,Chesterfield city,MO,215008
63146,Creve Coeur city,MO,462230
63146,Maryland Heights city,MO,24423490
63147,St. Louis city,MO,15376090
63155,St. Louis city,MO,57711
63301,St. Charles city,MO,44820779
63301,St. Peters city,MO,83362
63303,St. Charles city,MO,18704567
63303,St. Peters city,MO,1949674
63304,Cottleville city,MO,7886789
63304,O'Fallon city,MO,1595573
63304,St. Peters city,MO,6379645
63304,Weldon Spring Heights town,MO,249187
63304,Weldon Spring city,MO,19806012
63330,Annada village,MO,157691
63332,Augusta town,MO,2279495
63333,Bellflower city,MO,1448551
63334,Bowling Green city,MO,6965142
63336,Clarksville city,MO,1505361
63336,Paynesville village,MO,675361
63339,Curryville city,MO,709912
63341,New Melle city,MO,203958
63343,Elsberry city,MO,4226639
63344,Eolia village,MO,3156427
63344,Paynesville village,MO,6302
63345,Farber city,MO,741438
63347,Foley city,MO,365766
63348,Flint Hill city,MO,1319663
63348,Foristell city,MO,14444884
63348,Wentzville city,MO,4979552
63348,Wright City city,MO,19238
63349,Hawk Point city,MO,969093
63350,High Hill city,MO,1190249
63351,Jonesburg city,MO,3759676
63352,Laddonia city,MO,1825771
63353,Louisiana city,MO,8117068
63357,Marthasville city,MO,2212015
63357,Three Creeks village,MO,12373144
63359,Middletown town,MO,832667
63361,Montgomery City city,MO,8742326
63361,New Florence city,MO,45795
63362,Fountain N' Lakes village,MO,369186
63362,Moscow Mills city,MO,8185329
63362,Troy city,MO,831736
63363,New Florence city,MO,7743488
63365,New Melle city,MO,853030
63366,Dardenne Prairie city,MO,77340
63366,Josephville village,MO,361107
63366,Lake St. Louis city,MO,158260
63366,O'Fallon city,MO,41666290
63366,St. Paul city,MO,18434324
63366,St. Peters city,MO,183386
63366,Wentzville city,MO,1305519
63367,Dardenne Prairie city,MO,259715
63367,Lake St. Louis city,MO,21770578
63367,O'Fallon city,MO,4195655
63367,Wentzville city,MO,568763
63368,Cottleville city,MO,488417
63368,Dardenne Prairie city,MO,13410289
63368,Lake St. Louis city,MO,186613
63368,O'Fallon city,MO,23118831
63369,Chain of Rocks village,MO,433427
63369,Old Monroe city,MO,571535
63373,Portage Des Sioux city,MO,1489856
63376,Cottleville city,MO,3584124
63376,O'Fallon city,MO,5321238
63376,St. Charles city,MO,739167
63376,St. Peters city,MO,49558398
63377,Cave town,MO,586442
63377,Silex village,MO,529936
63379,Cave town,MO,1900820
63379,Troy city,MO,19236782
63380,Truesdale city,MO,3113364
63380,Warrenton city,MO,91068
63381,Truxton village,MO,636443
63382,Vandalia city,MO,5810919
63383,Innsbrook village,MO,95932
63383,Pendleton village,MO,789961
63383,Truesdale city,MO,174920
63383,Warrenton city,MO,21754944
63384,Wellsville city,MO,3980071
63385,Flint Hill city,MO,6999077
63385,Foristell city,MO,30462
63385,Josephville village,MO,6400947
63385,Lake St. Louis city,MO,3738
63385,New Melle city,MO,3301348
63385,O'Fallon city,MO,1218884
63385,Wentzville city,MO,45305638
63386,West Alton city,MO,74623859
63387,Whiteside village,MO,242277
63389,Foley city,MO,7371
63389,Old Monroe city,MO,63554
